RegionID,County,State,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
2339,Hennepin County,Minnesota,30,242600,238000,224600,218500,216000,214500,217700,213800,211600,209000,204500,201500,194300,191800,189100,187700,190400,190600,193500,194100,195800,195900,191600,191900,188700,193000,187800,188600,191200,198300,204800,204400,204100,205600,198700,190100,175900,168900,167500,171800,175800,176200,169700,166100,160800,161900,160100,161000,157800,160900,164300,171700,178400,184300,189200,191200,190200,191000,186000,185800,182200,185500,187200,191400,199000,206500,211500,212300,211200,207800,206200,204400,200600,198900,201400,211500,216200,219800,218700,221700,220100,221700,215000,222400,223600,229100,224900,224900,227400,227900,230200,230400,232700,234600,232500,235400,233100,236900,236400,237800,236900,235800,235700,237900,238500,241300,243100,245500,247500,249200,249800,251100,255000,256700,258000,255100,256400,257000,262100,273100,280600,281900,274200,268300,265800,261200,264000,266800,273200,273000,272900,278700,285000,289700,287000,287300,287900,289700,291000,292800,293300,293500,295000,302300
1287,Orange County,Florida,31,225100,216900,208000,203800,202800,204800,198800,191200,181400,174300,168700,161400,149200,137400,123500,118000,114400,117200,115700,116000,116000,118300,110600,102600,97500,100300,102300,102300,101700,99400,96400,94900,94900,94400,93100,92500,94300,95500,98600,99900,102200,102400,104200,103700,109300,111200,113600,108200,106600,106300,109100,113600,116800,119400,121400,121300,123400,124300,130000,133000,135800,135100,135300,135600,139100,146400,149500,150500,149900,151600,152100,152000,150500,153800,156400,160100,160100,158800,159200,161100,161700,162900,162500,164800,167300,169700,172500,171100,172700,173700,177900,181100,183700,185800,187700,187500,186500,186800,188700,191800,194100,196500,197700,199800,199300,201100,203400,203100,206300,207600,212300,214200,215800,218500,219300,220700,220500,224200,231400,244200,248700,252200,250800,255600,257300,260000,260900,262200,265300,266800,265000,259900,253400,250900,256300,261000,261600,257500,256600,257000,259100,263900,273600,276900
1694,Fairfax County,Virginia,32,414400,397400,380800,379400,376600,372800,358700,353900,344000,333600,324500,320900,324700,324400,329400,337800,353100,365200,375600,370700,367400,362300,367400,369600,366600,366000,366000,377300,392100,402900,403400,397400,388400,389100,382800,384400,380000,385700,385400,390200,394900,402100,410700,406500,406100,397200,390900,384400,387100,393900,406200,408500,414900,414200,421500,425800,429700,425000,423600,425600,431100,432200,433000,441200,445200,449700,447500,450100,448000,443400,441400,436500,437900,438100,443800,445300,445100,447700,450500,459400,459400,461300,456300,460400,459300,459700,459000,458500,458800,457500,459500,460300,461600,456900,455500,454100,457200,456400,456000,458700,460100,460500,458500,459400,458300,459800,460900,461300,470700,472400,480000,474300,473900,472800,470700,470800,475000,481500,485500,490400,492000,494100,489200,493900,495400,495000,488600,487200,489800,492400,498500,497400,508300,512700,520100,516000,508400,506000,503500,521800,532500,542200,535700,546800
3159,Contra Costa County,California,33,445700,398500,368300,348500,336700,322100,306400,290200,274000,260200,250300,242000,230400,218500,212800,218200,230800,243200,252200,261700,272400,286100,287200,282000,273200,266100,265200,265200,273100,273200,279400,272100,269800,265100,267900,265600,255300,247200,240700,243400,241400,246700,246800,249000,250600,254800,258900,256200,252400,257600,270700,284600,292900,294900,301800,304600,314300,323700,331700,334100,333600,354700,379700,399300,411300,415600,421300,414400,412700,416900,420700,424900,418900,419500,421900,423700,429400,430300,435500,434000,425500,426900,425900,442200,444800,449600,445900,452100,455200,463400,463400,462900,462500,469600,478700,474100,472400,471500,485500,489600,495500,492100,491000,490700,496600,501500,513800,513300,519600,521100,530200,532500,528400,534100,540200,554300,558800,562300,561900,565500,572500,578200,581500,585200,584900,582500,580800,588700,601100,601200,601600,602400,601600,596200,588500,594500,591300,595200,602700,622900,624100,627300,625600,623800
2840,Salt Lake County,Utah,34,228600,224100,220700,219100,218700,217900,218900,217700,219200,221200,227500,229100,228500,221000,216800,213700,212100,212100,210500,208400,205100,208400,214200,217700,212400,205700,198500,201500,206100,213100,212300,206600,202900,200100,198400,193700,189800,187100,184000,184100,185300,185800,183700,180200,181500,182600,181500,182700,180300,188000,189900,194600,190600,193800,195500,200900,203500,208500,212200,215100,214500,217000,218500,224600,225600,226800,225400,223500,222400,225000,227300,230000,228900,227100,226300,225300,229600,230700,232500,232900,234600,236500,236100,234400,233900,235900,239400,242600,244600,245400,247600,246200,246900,247300,247900,250500,250200,254100,255600,258700,258900,260400,262200,265000,266500,267400,272200,273300,277100,281500,285700,286600,283200,285300,284800,290000,293000,298200,299600,303100,306900,308200,306500,306600,308100,310200,313400,318400,322600,321800,323900,326000,327400,328700,330200,334100,335800,337400,342300,342500,345200,347200,351700,358700
1440,Travis County,Texas,35,208400,204700,206400,208000,210300,212100,209900,207800,205400,202500,206200,210200,209700,204700,198900,200500,202900,205000,206700,206000,202400,205600,208500,215400,211900,208300,203000,207800,221800,232300,236000,235400,230000,229200,224400,224100,219500,215100,216700,221100,223100,221500,220500,221300,220400,222300,217500,217700,218500,223300,231500,235300,240300,239000,236500,236000,235500,241900,245500,246900,244000,245200,246600,247600,247400,249100,251100,246500,248400,246600,252300,256400,260300,259300,255300,254700,258000,259700,263900,266700,267800,268900,275800,278800,279200,275600,279600,281800,283600,282800,281100,282600,283400,288800,297700,302400,304800,300400,302100,306200,306500,309300,308000,310500,311400,313700,315800,317300,318800,315900,320200,324700,331400,326200,326100,327100,334500,336200,346000,349300,349900,342900,337400,336700,339500,344600,346900,348100,349300,352500,354300,353600,352300,347600,355400,359400,368800,368100,370100,369900,371800,377100,381200,384000
3130,Saint Louis County,Missouri,36,144300,143800,140900,135500,137300,138300,139000,135200,130400,127500,120400,116200,116100,120300,124500,126900,127800,128500,129300,132500,135000,134300,136900,131500,133100,127800,133100,134600,134000,132400,127700,123400,122100,123600,124600,124200,116900,118000,117400,121100,123800,123900,121800,119300,120100,120000,113600,109700,109300,113200,117000,121700,126700,127500,126300,124300,121200,124000,120100,120200,116100,125000,135800,143600,147400,145400,146600,143100,140800,139100,139600,142900,144300,144100,143700,146700,150100,149400,148600,144800,145900,148500,154800,160700,164300,164000,162800,162100,163200,165000,160500,160800,158900,163600,166400,163700,157000,151900,155900,159900,160800,159800,160400,158400,158100,158000,161900,163100,163800,161100,158100,155300,156000,155900,157200,161100,164700,165700,161300,161900,163800,168900,168300,163900,160700,159700,149100,150500,155100,166300,175300,167400,172900,166300,172400,172000,168900,165800,161000,165200,168400,170500,172100,
281,Pima County,Arizona,37,205300,200400,200700,192700,193300,187300,186700,179300,176100,173400,171100,171100,166900,163400,161800,160600,162100,160300,163200,159500,159400,153700,159400,156600,158900,153700,153100,148900,147400,147200,148700,144100,139500,134500,133700,132200,129900,129100,127600,126000,122600,121600,122000,121400,122200,121000,124900,125100,129100,129500,133100,133800,133600,137100,142300,145500,144000,147400,151100,152700,150200,150500,152800,155300,155800,157600,157400,157600,157500,158100,158500,157700,159700,159700,160400,158300,160800,161000,163600,164100,160700,153900,150200,151000,155100,154400,157300,157800,159900,159600,159800,161700,161000,163500,163600,167400,168200,169500,171200,173600,175300,177200,178000,179600,180700,180800,182800,184200,187600,187900,191400,190100,190400,186000,191000,189500,191700,188500,191500,193500,194600,197200,197800,198100,198200,199500,203000,204200,205200,201800,203900,203400,206500,208300,217900,221400,222800,215900,218000,219700,218600,219200,221000,229400
2975,Montgomery County,Maryland,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382600,384100,384400,388000,387900,391400,391200,390700,394000,392600,398500,397200,402100,404900,406200,404500,406800,401700,404000,400600,413900,416900,427100,422400,422000,424000,423900,427100,421600,425500,427100,429900,425700,418000,415500,417800,427100,429000,428700,433200,434100,441000,441500,442700,443400,443000
2347,Honolulu County,Hawaii,39,380000,367100,363900,366400,401400,418200,404400,404300,408900,433000,410200,394500,398900,405200,419300,406200,412700,399100,402600,402500,405300,411300,407300,416300,414800,421100,420800,414100,426500,422200,437900,440200,444100,442500,417600,425100,423200,435000,430300,410000,405200,392900,401300,412300,437100,455000,441800,446300,442700,454700,443000,438200,435200,427700,434400,437600,453200,453800,449800,448900,457300,476400,478300,482000,468800,471200,468400,467600,461200,464700,477600,482700,495200,487900,492600,481200,478900,469000,482500,477500,487600,468700,484900,474400,479800,480400,488600,482100,478100,491400,503800,513200,508800,512300,504800,521300,525000,538400,524400,523500,540500,539100,541100,537100,547500,546000,544100,543200,548400,540300,540000,550600,568000,577000,583300,578100,577200,570000,561600,562400,559800,562900,563000,566800,579800,581000,579400,578000,577300,595500,601400,604600,604100,598400,601400,597300,618100,620700,622800,614700,619100,628300,617700,622800
3148,Westchester County,New York,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576100,566400,565800,557000,572600,565100,570600,554700,558500,554200,563000,577900,577000,582700,574300,575800,562000,564700,579700,587100,581100,570300,568000,573700,572700,579500,587000,588700,589300,591100,602800,626400,639900,639100,609700,597400,593300,600000,606700,613100,615000,608600,608100,603600,601100,602500,607800,611200,618900,620800,624000,611100,616400
2804,Milwaukee County,Wisconsin,41,170000,165900,154500,147800,146400,145700,150900,149000,148100,139700,134000,131800,128200,125200,120200,122000,129000,132700,137600,142100,141400,141300,136400,141600,141500,140200,135200,131300,129000,124600,125000,123500,125600,123800,127000,132100,126500,118400,111300,113400,115700,116000,118800,118300,114800,117500,112600,110400,102000,99500,103300,104700,115100,112800,118200,117400,116300,109900,107700,113500,113100,113300,113100,118400,121900,124500,125500,121800,117600,118200,120700,121600,119800,119300,120500,124700,129300,131000,129600,128900,132400,134200,129200,129900,129800,137400,135400,136800,134500,135500,135700,137500,133500,132600,131900,137100,140100,142600,142900,140700,139700,138600,139300,140200,140500,139000,141900,143600,148000,146800,146600,147100,146400,146700,146500,147900,150600,151800,152600,159600,158300,158400,149500,150300,151300,153300,154600,157000,158400,160500,161800,169900,169900,169100,163700,162600,160900,161100,165100,169100,169000,174300,177400,189800
1018,Fresno County,California,42,241600,233600,218400,205300,196800,187800,181800,172500,165200,159000,148500,144900,138800,136300,132100,130900,137900,138600,144300,145200,150600,150500,148500,148200,148800,148700,149500,148800,149200,146600,146400,144600,143400,143400,141000,137200,133800,130900,130400,127700,129300,129800,131500,133500,135700,136000,135300,138000,137100,139100,135700,137700,138200,141100,146200,147800,148900,148500,149600,154600,155500,160000,158200,163500,167100,170700,172000,172900,181300,183800,185600,180600,188000,188200,192100,184100,184100,182800,190200,194300,195400,191500,198500,202800,205600,201200,202600,204200,206700,207800,207200,206200,207600,214100,216000,213600,211500,214100,216900,217800,217600,220700,223300,226300,226900,229000,230100,231700,233900,231600,233300,234200,240200,241400,246000,245200,249400,246700,251200,257900,261700,261900,256600,260400,259700,260500,254200,255700,254400,254800,255600,258200,261900,258900,258200,255300,260700,261600,263900,263100,267000,270800,274500,274400
1388,Shelby County,Tennessee,43,103000,100000,94800,94600,95400,98700,95300,90300,83300,78600,80900,82100,85900,84300,84200,84900,89100,96600,102500,104700,105600,104200,101200,92800,89200,89600,94500,94300,87300,84200,82700,85200,90500,93500,96100,91900,88300,81500,75400,76300,78600,82700,86900,86300,85900,82700,85400,83800,83300,81100,80500,80100,82600,86400,91100,94900,96800,95100,97800,98400,98500,93200,91800,98400,106700,107700,105900,104500,106100,106500,106200,111600,113700,113600,112000,111600,119300,120200,120800,121900,122700,124400,120400,123400,123700,124200,122900,123400,121500,121400,120100,120100,119600,119900,119400,120300,121900,125300,127400,129700,131100,133800,130400,129100,128200,130200,129700,126400,126600,127200,130000,131400,132700,134900,139100,140200,145000,144400,148700,141500,139500,136100,141800,142800,143200,139100,138000,136700,138800,137300,137700,144200,146800,148900,142400,146400,150200,153600,152900,149300,150500,152600,159700,166500
1020,Fulton County,Georgia,44,,,,,,,,,,,,,,,,,,,,,,148900,150000,147300,139000,134600,141000,150600,151000,146200,145500,139100,135700,136800,150800,157100,148500,138900,131900,140600,141200,138100,129100,119000,121500,120100,118600,118300,118600,123000,126600,127900,133700,132500,137500,132200,135800,139600,148000,149400,153700,155300,158900,166600,175300,180300,174900,173900,178300,182800,184900,182400,183600,184400,195700,198300,202400,203800,199300,195500,185900,195100,199800,209300,208500,213800,212400,213100,211000,211600,217800,223600,230700,228700,225400,223800,221100,218600,214000,213300,215200,214400,216400,217400,221300,216700,218000,216200,221800,221800,223700,226400,227300,223200,221400,220200,221100,221200,225400,239900,238800,241500,230300,233900,227800,230800,233000,237400,234600,232400,235200,247500,250500,257100,255300,266700,266600,268800,271900,269500,269600,266300,275100,
