ID Geography,Geography,Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Population (2013),Population (2014),Population (2015),Population (2016),Population (2017),Population (2018),,
05000US16083,"Twin Falls County, ID",47403,43624,45499,51210,51589,51196,7063,4323,3290,6135,5385,3376,79957,80914,82375,83514,85124,86081,,
05000US36111,"Ulster County, NY",58429,58093,59758,62790,63621,63889,3682,4824,3903,3777,3907,4118,180998,180445,180143,179225,179417,178599,,
05000US41059,"Umatilla County, OR",48514,44402,49472,50171,52288,56842,4000,3408,2496,4767,6496,8158,76720,76705,76531,76456,76985,77516,,
05000US37179,"Union County, NC",63355,62898,71729,71588,77691,80337,2985,4050,2617,5417,3326,2486,212756,218568,222742,226606,231366,235908,,
05000US34039,"Union County, NJ",64593,69032,71163,72028,77326,82186,2913,3571,2818,2602,2731,4251,548256,552939,555786,555630,563892,558067,,
05000US49049,"Utah County, UT",60172,60944,65487,69799,70417,75349,1974,1235,1720,2256,2021,1567,551891,560974,575205,592299,606425,622213,,
05000US35061,"Valencia County, NM",40075,37628,42092,43700,47409,46493,5953,5810,4536,3561,6895,5456,76284,75817,75737,75626,75940,76456,,
05000US26159,"Van Buren County, MI",45081,47435,48034,47917,52971,59295,3794,4267,3060,4661,4942,4093,75455,75199,75077,75223,75353,75448,,
05000US18163,"Vanderburgh County, IN",41102,42044,42564,46064,46681,50325,2420,1926,2908,3439,2998,2201,181398,182006,181877,181721,181616,180974,,
05000US06111,"Ventura County, CA",77363,75449,80032,80135,82857,84566,2133,2069,2247,2823,2328,2398,839620,846178,850536,849738,854223,850967,,
05000US17183,"Vermilion County, IL",45089,41690,45098,45481,42345,43655,2847,3112,3254,3398,3539,2992,80329,79728,79282,78111,77909,76806,,
05000US48469,"Victoria County, TX",52304,50245,56545,53778,51892,50210,3377,5636,4693,5724,4818,4866,90028,91081,92382,92467,92084,92035,,
05000US18167,"Vigo County, IN",37930,41385,38632,43910,41125,48961,4110,2275,2867,3578,3803,2783,108291,108175,107896,107931,107516,107386,,
05000US51810,"Virginia Beach city, VA",62855,68816,67281,71117,72586,77059,2638,3220,1670,2228,2324,2200,448479,450980,452745,452602,450435,450189,,
05000US12127,"Volusia County, FL",40919,40818,42175,45366,46901,50361,1081,1351,1730,1889,1895,1262,500800,507531,517887,529364,538692,547538,,
05000US40145,"Wagoner County, OK",52108,59170,57319,62041,57823,62421,2790,3109,3744,3653,4515,3950,75700,75702,76559,77679,78657,80110,,
05000US37183,"Wake County, NC",65160,66634,70533,76097,77318,79970,1779,1925,1200,2059,2446,2039,974289,998691,1024198,1046791,1072203,1092305,,
05000US01127,"Walker County, AL",34810,35495,35056,39068,41973,47602,6404,4993,3551,3135,4337,4904,65998,65471,65294,64967,64058,63711,,
05000US13295,"Walker County, GA",42018,38493,44358,39209,45410,42609,3830,6379,4759,5411,6869,5252,68198,68218,68066,67896,68939,69410,,
05000US48471,"Walker County, TX",38369,38483,40448,42662,40936,40100,8172,4654,5374,4067,4209,7234,68817,69789,70699,71484,72245,72480,,
05000US12131,"Walton County, FL",,,,56246,51620,62914,,,,5691,3376,9717,,,,65889,68376,71375,,
05000US13297,"Walton County, GA",53233,50895,57278,53202,54867,66640,4132,2752,3797,4182,5205,9602,85754,87615,88399,90184,91600,93503,,
05000US55127,"Walworth County, WI",52057,52277,58537,58302,60178,63800,2882,2385,3484,3805,3054,3964,102945,103527,102804,102959,103082,103718,,
05000US38101,"Ward County, ND",57679,66570,62631,62573,64742,65719,6562,5985,6375,5643,5354,5194,67990,69384,71275,70210,68946,67744,,
05000US21227,"Warren County, KY",48783,50752,44679,46686,48962,53601,2122,3856,5484,3193,4827,2230,118370,120460,122851,125532,128845,131264,,
05000US34041,"Warren County, NJ",67208,71444,71277,74867,80657,77452,6343,3365,6403,4563,5109,5814,107379,106917,106869,106617,106798,105779,,
05000US36113,"Warren County, NY",55593,57294,57541,58061,60541,56482,5213,4794,6893,6735,4759,3144,65337,64973,64688,64567,64532,64265,,
05000US39165,"Warren County, OH",73432,71731,81017,80207,84130,86473,6601,3590,4800,4881,5308,4058,219169,221659,224469,227063,228882,232173,,
05000US05143,"Washington County, AR",42073,45034,46160,45679,50169,50342,2951,2987,2049,2617,2440,2522,216410,220792,225477,228049,231996,236961,,
05000US24043,"Washington County, MD",57615,55471,55979,54250,60385,63126,4088,3587,4505,3260,3361,2666,149588,149573,149585,150292,150578,150926,,
05000US27163,"Washington County, MN",80748,83545,87995,90256,91866,95124,2307,4054,4721,3825,3947,4445,246603,249283,251597,253117,256348,259201,,
05000US41067,"Washington County, OR",63238,66136,70447,75634,80946,83068,2919,2793,1703,1519,1692,2967,554996,562998,574326,582779,588957,597695,,
05000US42125,"Washington County, PA",55124,56047,58085,57998,60551,63251,1909,2712,3726,3596,3553,2265,208206,208187,208261,207981,207298,207346,,
05000US44009,"Washington County, RI",70433,71229,72453,77813,79374,89847,6213,5251,6202,4813,7717,6274,126259,126653,126517,126288,126150,126179,,
05000US47179,"Washington County, TN",41349,42950,45484,46276,40697,48765,1424,2804,4323,2735,3322,4700,125546,126242,126302,127440,127806,128607,,
05000US49053,"Washington County, UT",51063,49981,54913,55056,54842,56333,3570,4465,2790,3714,3460,3148,147800,151948,155602,160245,165662,171700,,
05000US55131,"Washington County, WI",66391,68424,69713,73502,75453,73435,3051,3408,3473,4360,4149,4664,132739,133251,133674,134296,135101,135693,,
05000US32031,"Washoe County, NV",53588,52618,56382,58175,61498,63310,3017,1812,2087,2306,1330,3111,433731,440078,446903,453616,460587,465735,,
05000US26161,"Washtenaw County, MI",59660,62845,61977,65601,70286,71860,2846,2167,2207,2780,2695,3365,354240,356874,358880,364709,367627,370963,,
05000US55133,"Waukesha County, WI",75368,76053,77761,81878,82248,86968,1928,2476,3167,1610,1907,2195,393843,395118,396488,398424,400621,403072,,
05000US18177,"Wayne County, IN",34745,41204,42160,43401,45017,44928,3593,2134,2759,4479,6151,3391,67893,67671,67001,66568,66185,65936,,
05000US26163,"Wayne County, MI",40487,41435,41557,43464,45135,46390,720,672,601,1134,910,861,1775273,1764804,1759335,1749366,1753616,1753893,,
05000US37191,"Wayne County, NC",42193,35966,40361,41711,44347,40791,3646,1880,3393,3830,3779,1978,124583,124456,124132,124150,124172,123248,,
05000US36117,"Wayne County, NY",50242,45951,50561,59538,51326,61515,2692,4566,2727,4525,3133,3238,92473,92051,91446,90798,90670,90064,,
05000US39169,"Wayne County, OH",49849,49988,52760,53434,55899,59111,2653,3368,2939,1964,4120,2774,115071,115537,116063,116470,116038,115967,,
05000US48479,"Webb County, TX",39991,38312,39774,35659,43408,46862,2637,2346,2899,2932,3320,3473,262495,266673,269721,271193,274794,275910,,
05000US49057,"Weber County, UT",53809,59604,59146,63158,62917,68669,1974,2464,4615,2734,2121,3264,238519,240475,243645,247560,251769,256359,,
05000US08123,"Weld County, CO",58611,62083,70256,63400,68884,75938,2251,3119,2550,2926,3482,2078,269785,277670,285174,294932,304633,314305,,
05000US36119,"Westchester County, NY",84220,83477,86108,89709,90578,94811,3499,2590,3303,3205,3039,3474,968802,972634,976396,974542,980244,967612,,
05000US42129,"Westmoreland County, PA",51531,53844,53540,56722,60713,58471,1498,2161,2149,1693,1941,2488,362437,359320,357956,355458,352627,350611,,
05000US53073,"Whatcom County, WA",50186,53665,55016,56411,61186,62268,4300,2845,3235,4819,2599,3301,206353,208351,212284,216800,221404,225685,,
05000US05145,"White County, AR",43643,39340,38986,42844,42443,42270,2988,6333,5485,6419,3952,4648,78483,78592,79161,79263,79016,78727,,
05000US13313,"Whitfield County, GA",38126,42069,45894,46399,40717,45028,3182,7975,6188,3353,2391,3468,102945,103542,104216,104589,104658,104062,,
05000US48485,"Wichita County, TX",43525,42996,45416,44769,43295,47373,3740,3069,2712,2951,3540,3755,132047,132355,131705,131838,132000,132064,,
05000US24045,"Wicomico County, MD",48897,53432,54781,50844,54080,57249,4554,2868,4074,5331,6226,6447,100896,101539,102370,102577,102923,103195,,
05000US37193,"Wilkes County, NC",31135,30743,40919,41332,40995,43466,4121,2321,3660,4980,6293,4676,69023,68838,68502,68740,68576,68557,,
05000US17197,"Will County, IL",74397,74828,75992,81438,82196,85818,2067,2276,2141,2505,2399,3313,682829,685419,687263,689529,692661,692310,,
05000US17199,"Williamson County, IL",44418,49153,48736,48409,50408,43568,3220,6312,4819,3426,5323,3579,66924,67008,67466,67560,67328,67056,,
05000US47187,"Williamson County, TN",88759,93337,102881,106054,105622,110700,6569,7622,5602,5194,7697,7754,198901,205226,211672,219107,226257,231729,,
05000US48491,"Williamson County, TX",70911,72453,78311,81818,81719,87454,1567,2331,2242,3396,2121,2839,471014,489250,508514,528718,547545,566719,,
05000US37195,"Wilson County, NC",41095,38774,41204,39036,45960,42769,2178,2911,2310,5608,6968,5406,81667,81401,81714,81661,81671,81455,,
05000US47189,"Wilson County, TN",56278,59685,64476,71153,69959,76756,6183,4050,6249,2996,4384,4344,121945,125376,128911,132781,136442,140625,,
05000US09015,"Windham County, CT",57503,59195,62905,61608,63573,65765,6522,5865,4076,4728,5865,3227,117604,116998,116573,116192,116359,117027,,
05000US17201,"Winnebago County, IL",46946,47121,49578,49749,53337,53345,1727,2322,2382,2160,1940,2324,290666,288542,287078,285873,284778,284081,,
05000US55139,"Winnebago County, WI",49776,52387,52136,56754,56678,56589,2067,1834,2064,2217,3045,2940,169541,169511,169546,169886,170414,171020,,
05000US48497,"Wise County, TX",,,,,58839,69040,,,,,7477,9883,,,,,66181,68305,,
05000US39173,"Wood County, OH",51680,54402,57027,60166,60382,63695,2954,3234,2506,3255,5845,5142,129264,129590,129730,130219,130492,130696,,
05000US55141,"Wood County, WI",47726,50831,50796,51887,52110,55273,3909,2657,2402,4281,4780,3810,73959,73608,73435,73107,73126,73055,,
05000US54107,"Wood County, WV",41408,42014,39991,48655,44115,43563,2162,2784,2965,5046,4879,4858,86569,86237,86452,85643,85104,84203,,
05000US19193,"Woodbury County, IA",45594,44721,51146,52324,55273,61516,2088,3130,2683,4693,4551,3522,102130,102271,102782,102779,102429,102539,,
05000US25027,"Worcester County, MA",62483,65407,65753,69295,70402,71853,2404,1683,1837,2194,2801,2035,809106,813475,818963,819589,826116,830839,,
05000US27171,"Wright County, MN",71917,77442,76306,74190,79931,88359,4176,4841,3962,5921,5711,7928,128470,129918,131311,132550,134286,136349,,
05000US20209,"Wyandotte County, KS",38412,36637,41800,43129,46310,47285,2534,1566,1542,2503,2260,2643,160384,161636,163369,163831,165288,165324,,
05000US53077,"Yakima County, WA",41917,44648,47223,48965,47402,51555,2075,2625,1890,3169,2712,2307,247044,247687,248830,249636,250193,251446,,
05000US41071,"Yamhill County, OR",58612,52255,51084,61596,64104,60893,2940,4205,4029,4651,7512,4626,100725,101758,102659,105035,105722,107002,,
05000US04025,"Yavapai County, AZ",39895,44255,48105,50420,50041,48148,2182,1978,3373,2583,2948,2862,215133,218844,222255,225562,228168,231993,,
05000US30111,"Yellowstone County, MT",52610,51508,58026,57945,58156,60079,3392,2569,2753,3577,3112,4216,154162,155634,157048,158437,158980,160137,,
05000US06113,"Yolo County, CA",54898,53765,58966,64904,65729,68670,5475,3809,4179,4304,6256,4947,204593,207590,213016,215802,219116,220408,,
05000US23031,"York County, ME",55350,55509,61613,60863,66391,66614,2947,2930,1635,3532,2153,4465,199431,200710,201169,202343,204191,206229,,
05000US42133,"York County, PA",57065,58587,58409,62462,63519,65239,2028,2142,2369,2726,2100,2771,438965,440755,442867,443744,446078,448273,,
05000US45091,"York County, SC",54439,52565,56359,60767,62217,64319,4013,4175,3723,3181,2631,2953,239363,245346,251195,258526,266439,274118,,
05000US51199,"York County, VA",78073,81636,84580,89418,83993,83593,9600,6684,9372,6349,10386,11328,66269,66342,67837,67976,67739,67846,,
05000US06115,"Yuba County, CA",43801,42143,50451,49259,63120,46574,5685,6512,5085,6758,7245,6976,73340,73966,74492,75275,77031,78041,,
05000US04027,"Yuma County, AZ",41666,40008,40539,43518,46798,43403,2672,2339,2350,2770,2922,3448,201201,203247,204275,205631,207534,212128,,
